Order,Order Date,Currency,Order Subtotal,Order Shipping Price,Order Tax Total,Order Total,Order Refunded Amount,Fulfillment Date,Fulfillment Type,Fulfillment Status,Channels,Fulfillment Location,Item Quantity,Item SKU,Item Variation,Item Price,Item Options Total Price,Item Total Price,Item ID,Modifier ID
Kiosk,2025/10/02,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0027,MTM0070
DoorDash - Storefront,2025/10/02,USD,13.25,,1.03,14.28,,"10/02/2025, 6:11 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0456
DoorDash - Storefront,2025/10/02,USD,13.25,,1.03,14.28,,"10/02/2025, 6:11 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0221
Kiosk,2025/10/02,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0017,MTM0070
Kiosk,2025/10/02,USD,8.75,,0.68,9.43,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,8.75,9.43,MTI0002,MTM0598
,2025/10/02,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.28,MTI0025,MTM0024
,2025/10/02,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0190
,2025/10/02,USD,7.75,,0.6,8.35,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.75,8.35,MTI0002,MTM0250
,2025/10/02,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0023
,2025/10/02,USD,6.75,,0.52,8.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0004
Kiosk,2025/10/02,USD,17.5,,1.36,21.48,,,Self-serve,Completed,Kiosk,Mosa Tea,2,,Regular,6.75,10.75,18.86,MTI0021,MTM0168
,2025/10/02,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0160
,2025/10/02,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0027,MTM0160
Kiosk,2025/10/02,USD,6.25,,0.49,6.74,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.25,6.25,6.74,MTI0026,MTM0230
Kiosk,2025/10/02,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0221
,2025/10/02,USD,12.5,,0.97,15.35,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/02,USD,12.5,,0.97,15.35,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0007,MTM0037
,2025/10/02,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,2,,Regular,7.0,7.0,15.09,MTI0030,MTM0037
Kiosk,2025/10/02,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0027,MTM0004
DoorDash,2025/10/02,USD,30.0,,1.86,31.86,,"10/02/2025, 7:25 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.0,7.0,7.43,MTI0034,MTM0552
DoorDash,2025/10/02,USD,30.0,,1.86,31.86,,"10/02/2025, 7:25 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,7.75,8.23,MTI0006,MTM0234
DoorDash,2025/10/02,USD,30.0,,1.86,31.86,,"10/02/2025, 7:25 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,8.0,8.5,MTI0027,MTM0553
DoorDash,2025/10/02,USD,30.0,,1.86,31.86,,"10/02/2025, 7:25 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.25,7.25,7.7,MTI0032,MTM0181
DoorDash,2025/10/02,USD,20.0,,1.55,21.55,,"10/02/2025, 7:29 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,6.0,6.46,MTI0027,MTM0230
DoorDash,2025/10/02,USD,20.0,,1.55,21.55,,"10/02/2025, 7:29 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0027,MTM0237
DoorDash,2025/10/02,USD,20.0,,1.55,21.55,,"10/02/2025, 7:29 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.0,7.0,7.55,MTI0034,MTM0100
,2025/10/02,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0025,MTM0230
,2025/10/02,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0025,MTM0546
,2025/10/02,USD,14.5,,1.13,17.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0023
,2025/10/02,USD,14.5,,1.13,17.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0043
Square Online 761170685,2025/10/02,USD,20.5,,1.59,25.17,,"10/02/2025, 8:30 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0049
Square Online 761170685,2025/10/02,USD,20.5,,1.59,25.17,,"10/02/2025, 8:30 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0025,MTM0050
Square Online 761170685,2025/10/02,USD,20.5,,1.59,25.17,,"10/02/2025, 8:30 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0017,MTM0050
Kiosk,2025/10/02,USD,7.0,,0.54,8.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
Kiosk,2025/10/02,USD,13.75,,1.07,14.82,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,6.75,7.28,MTI0025,MTM0156
Kiosk,2025/10/02,USD,13.75,,1.07,14.82,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.25,7.0,7.54,MTI0032,MTM0146
Kiosk,2025/10/02,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0226
Kiosk,2025/10/02,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,7.0,7.55,MTI0025,MTM0530
Square Online 50305889,2025/10/02,USD,7.0,,0.54,7.54,,"10/02/2025, 8:35 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0093
Kiosk,2025/10/02,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0207
Kiosk,2025/10/02,USD,8.0,,0.62,8.62,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0030,MTM0007
Kiosk,2025/10/02,USD,7.0,,0.54,9.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,7.0,7.0,7.54,MTI0010,MTM0371
,2025/10/02,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.25,7.81,MTI0011,MTM0380
,2025/10/02,USD,28.0,,2.18,30.18,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
,2025/10/02,USD,28.0,,2.18,30.18,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0031,MTM0003
,2025/10/02,USD,28.0,,2.18,30.18,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0007
,2025/10/02,USD,28.0,,2.18,30.18,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.55,MTI0025,MTM0017
,2025/10/02,USD,20.75,,1.61,22.36,,,,,Mosa Tea,Mosa Tea,2,,Regular,7.0,7.0,15.09,MTI0030,MTM0037
,2025/10/02,USD,20.75,,1.61,22.36,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0025,MTM0038
DoorDash,2025/10/03,USD,13.0,,1.01,14.01,,"10/03/2025, 12:31 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0006,MTM0183
DoorDash,2025/10/03,USD,13.0,,1.01,14.01,,"10/03/2025, 12:31 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0128
,2025/10/03,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0137
DoorDash,2025/10/03,USD,14.0,,1.09,15.09,,"10/03/2025, 12:16 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0169
DoorDash,2025/10/03,USD,14.0,,1.09,15.09,,"10/03/2025, 12:16 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0155
,2025/10/03,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0034,MTM0231
DoorDash,2025/10/03,USD,14.0,,0.76,14.76,,"10/03/2025, 12:25 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.0,6.75,7.12,MTI0034,MTM0094
DoorDash,2025/10/03,USD,14.0,,0.76,14.76,,"10/03/2025, 12:25 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.5,7.25,7.64,MTI0013,MTM0339
,2025/10/03,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.5,7.01,MTI0036,MTM0053
,2025/10/03,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0190
Kiosk,2025/10/03,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
Kiosk,2025/10/03,USD,7.75,,0.6,8.35,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.75,8.35,MTI0002,MTM0200
,2025/10/03,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0536
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0085
,2025/10/03,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.25,7.81,MTI0013,MTM0437
,2025/10/03,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.25,7.82,MTI0013,MTM0462
,2025/10/03,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0160
,2025/10/03,USD,7.0,,0.54,8.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
,2025/10/03,USD,15.25,,1.18,16.43,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0156
,2025/10/03,USD,15.25,,1.18,16.43,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.75,8.35,MTI0002,MTM0191
,2025/10/03,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0080
,2025/10/03,USD,7.0,,0.54,7.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0093
,2025/10/03,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0115
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0524
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0190
,2025/10/03,USD,7.5,,0.58,8.08,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0004
,2025/10/03,USD,34.5,,2.68,42.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.0,MTI0015,MTM0322
,2025/10/03,USD,34.5,,2.68,42.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0145
,2025/10/03,USD,34.5,,2.68,42.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.75,8.35,MTI0030,MTM0094
,2025/10/03,USD,34.5,,2.68,42.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0093
,2025/10/03,USD,34.5,,2.68,42.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0023
,2025/10/03,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,6.25,6.74,MTI0026,MTM0003
,2025/10/03,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0001,MTM0038
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0152
,2025/10/03,USD,7.5,,0.58,8.08,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0032
Kiosk,2025/10/03,USD,6.75,,0.52,8.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0006,MTM0024
,2025/10/03,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0001,MTM0024
Kiosk,2025/10/03,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0152
Kiosk,2025/10/03,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0207
Kiosk,2025/10/03,USD,7.25,,0.56,7.81,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,7.25,7.81,MTI0009,MTM0441
Kiosk,2025/10/03,USD,7.5,,0.58,8.08,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0038
DoorDash,2025/10/03,USD,14.0,,1.09,15.09,,"10/03/2025, 1:38 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0007,MTM0017
DoorDash,2025/10/03,USD,14.0,,1.09,15.09,,"10/03/2025, 1:38 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0015,MTM0443
DoorDash,2025/10/03,USD,12.0,,0.65,12.65,,"10/03/2025, 1:42 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,6.0,6.32,MTI0017,MTM0536
DoorDash,2025/10/03,USD,12.0,,0.65,12.65,,"10/03/2025, 1:42 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.0,6.0,6.33,MTI0034,MTM0524
Kiosk,2025/10/03,USD,13.25,,1.03,14.28,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,5.5,6.5,7.01,MTI0036,MTM0124
Kiosk,2025/10/03,USD,13.25,,1.03,14.28,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,6.75,7.27,MTI0037,MTM0565
,2025/10/03,USD,13.75,,1.07,15.32,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0006,MTM0103
,2025/10/03,USD,13.75,,1.07,15.32,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0102
,2025/10/03,USD,6.5,,0.51,8.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0012,MTM0456
,2025/10/03,USD,21.75,,1.69,26.7,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0002,MTM0203
,2025/10/03,USD,21.75,,1.69,26.7,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0015,MTM0509
,2025/10/03,USD,21.75,,1.69,26.7,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0015,MTM0497
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0035,MTM0268
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0015,MTM0430
,2025/10/03,USD,6.75,,0.52,8.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0024
Kiosk,2025/10/03,USD,20.25,,1.57,21.82,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,7.0,7.54,MTI0037,MTM0020
Kiosk,2025/10/03,USD,20.25,,1.57,21.82,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,6.25,6.74,MTI0018,MTM0187
Kiosk,2025/10/03,USD,20.25,,1.57,21.82,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,7.0,7.54,MTI0018,MTM0223
,2025/10/03,USD,8.0,,0.62,9.62,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0002,MTM0592
DoorDash,2025/10/03,USD,15.0,,1.17,16.17,,"10/03/2025, 2:34 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,8.0,8.62,MTI0027,MTM0051
DoorDash,2025/10/03,USD,15.0,,1.17,16.17,,"10/03/2025, 2:34 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.25,7.0,7.55,MTI0026,MTM0116
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0550
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0057
Kiosk,2025/10/03,USD,7.5,,0.58,8.08,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0085
,2025/10/03,USD,7.5,,0.58,8.08,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.5,8.08,MTI0013,MTM0502
,2025/10/03,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0230
Kiosk,2025/10/03,USD,13.0,,1.01,15.96,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0027,MTM0003
Kiosk,2025/10/03,USD,13.0,,1.01,15.96,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0023
Kiosk,2025/10/03,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0057
,2025/10/03,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0190
,2025/10/03,USD,15.0,,1.17,16.17,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0035,MTM0100
,2025/10/03,USD,15.0,,1.17,16.17,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0002,MTM0597
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0088
,2025/10/03,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0022,MTM0120
,2025/10/03,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0102
,2025/10/03,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0069
,2025/10/03,USD,8.0,,0.62,9.62,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0002,MTM0597
,2025/10/03,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/03,USD,13.5,,1.05,16.57,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0446
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0057
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,7.5,8.08,MTI0009,MTM0502
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0230
,2025/10/03,USD,18.5,,1.44,22.72,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0025,MTM0102
,2025/10/03,USD,18.5,,1.44,22.72,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0025,MTM0080
,2025/10/03,USD,18.5,,1.44,22.72,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.0,MTI0001,MTM0093
Square Online 628750160,2025/10/03,USD,14.0,,1.09,15.09,,"10/03/2025, 3:55 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0546
Square Online 628750160,2025/10/03,USD,14.0,,1.09,15.09,,"10/03/2025, 3:55 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.55,MTI0010,MTM0510
Kiosk,2025/10/03,USD,7.5,,0.58,10.08,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0014,MTM0360
Kiosk,2025/10/03,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0281
,2025/10/03,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0190
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0080
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0031,MTM0080
Square Online 1567226210,2025/10/03,USD,14.0,,1.09,17.19,,"10/03/2025, 4:15 PM",Pickup,Completed,Mosa Tea,Mosa Tea,2,,Regular,7.0,7.0,15.09,MTI0030,MTM0023
Kiosk,2025/10/03,USD,9.0,,0.7,9.7,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,9.0,9.7,MTI0002,MTM0587
Kiosk,2025/10/03,USD,7.5,,0.58,8.08,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.25,7.5,8.08,MTI0024,MTM0114
,2025/10/03,USD,12.0,,0.93,15.33,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.0,MTI0001,MTM0155
,2025/10/03,USD,12.0,,0.93,15.33,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0007,MTM0155
Kiosk,2025/10/03,USD,7.0,,0.54,8.04,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0006,MTM0209
Kiosk,2025/10/03,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0249
Kiosk,2025/10/03,USD,16.75,,1.3,19.86,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,9.0,9.7,MTI0002,MTM0601
Kiosk,2025/10/03,USD,16.75,,1.3,19.86,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.75,8.35,MTI0030,MTM0138
DoorDash,2025/10/03,USD,22.75,,1.77,24.52,,"10/03/2025, 4:32 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0226
DoorDash,2025/10/03,USD,22.75,,1.77,24.52,,"10/03/2025, 4:32 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0169
DoorDash,2025/10/03,USD,22.75,,1.77,24.52,,"10/03/2025, 4:32 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,8.75,9.43,MTI0002,MTM0593
,2025/10/03,USD,6.75,,0.52,8.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0155
,2025/10/03,USD,7.75,,0.6,8.35,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0021,MTM0026
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0002,MTM0057
Kiosk,2025/10/03,USD,14.0,,1.09,15.09,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0031,MTM0169
,2025/10/03,USD,15.0,,1.17,19.17,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.25,7.82,MTI0026,MTM0097
,2025/10/03,USD,15.0,,1.17,19.17,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0021,MTM0100
,2025/10/03,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0009,MTM0446
,2025/10/03,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0037
Kiosk,2025/10/03,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0275
,2025/10/03,USD,28.25,,2.2,34.69,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0056
,2025/10/03,USD,28.25,,2.2,34.69,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0524
,2025/10/03,USD,28.25,,2.2,34.69,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0014
,2025/10/03,USD,28.25,,2.2,34.69,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.55,MTI0010,MTM0436
